date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
12-04-2025,34,Slow Dancing,V,84,187026,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
12-04-2025,35,Yes or No,Jung Kook,82,147557,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12-04-2025,36,New Jeans,NewJeans,80,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
12-04-2025,37,Love wins all,IU,78,271080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b79a12d47af18d1d83a5caf9
12-04-2025,38,Rainbow,Lim Young Woong,57,196400,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
12-04-2025,39,Love 119,RIIZE,68,173489,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bf6bbf06e9043fd0ce306d5a
12-04-2025,40,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,75,173336,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27337f62ce76087421834446ccd
12-04-2025,41,Cruel Summer,Taylor Swift,96,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
12-04-2025,42,"Our Blues, Our Life",Lim Young Woong,57,207386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
12-04-2025,43,If I have you only (My love X Nerd Connection),Nerd Connection,54,250573,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27320daf4f9c25cbe0bc384e606
12-04-2025,44,A bientot,Lim Young Woong,56,256372,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
12-04-2025,45,Midnight Fiction,ILLIT,76,168104,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
12-04-2025,46,Hype Boy,NewJeans,80,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
12-04-2025,47,Drama,aespa,83,214973,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273c54e39f2ae0dd10731f93c08
12-04-2025,48,ETA,NewJeans,81,151373,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b
12-04-2025,49,Get A Guitar,RIIZE,67,160371,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738773ae7641a2ee7d8b9e532e
12-04-2025,50,i wonder... (with Jung Kook of BTS),j-hope,81,163598,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b273c38c67ad56a314ba5669242d
13-04-2025,1,Like Crazy,Jimin,91,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
13-04-2025,2,Magnetic,ILLIT,91,160688,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
13-04-2025,3,Seven (feat. Latto) (Explicit Ver.),Jung Kook,86,183550,album,11,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
13-04-2025,4,Like Crazy (English Version),Jimin,78,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
13-04-2025,5,Set Me Free Pt.2,Jimin,79,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
13-04-2025,6,3D (feat. Jack Harlow),Jung Kook,81,201812,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b
13-04-2025,7,Closer Than This,Jimin,83,223302,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e3dbc03f538633dbb40adf37
13-04-2025,8,Standing Next to You,Jung Kook,92,206019,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
13-04-2025,9,Midas Touch,KISS OF LIFE,78,162880,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27307568782625b85282541394b
13-04-2025,10,EASY,LE SSERAFIM,87,164545,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a
13-04-2025,11,SHEESH,BABYMONSTER,84,170356,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683
13-04-2025,12,plot twist,TWS,77,152400,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b2739aaa57e6ba6ea9060e087ce7
13-04-2025,13,Fate,(G)I-DLE,75,161546,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b27342281601a5a3f882ea77741e
13-04-2025,14,Smart,LE SSERAFIM,75,166384,single,9,FALSE,https://i.scdn.co/image/ab67616d0000b273249dc66f0cb95bed7dacc39e
13-04-2025,15,Love Me Again,V,88,182293,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
13-04-2025,16,Do or Die,Lim Young Woong,67,205440,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273831b4a8eb3bd16788dca633a
13-04-2025,17,Grain of Sand,Lim Young Woong,66,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
13-04-2025,18,T.B.H,QWER,58,175880,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2738a0ed896193a7c70ae17b30e
13-04-2025,19,Siren,RIIZE,64,147961,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a705e5176594834ff52ca04
13-04-2025,20,FRI(END)S,V,92,148082,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273377ee031d0a3da40db19ccf4
13-04-2025,21,London Boy,Lim Young Woong,63,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
13-04-2025,22,Interlude : Dive,Jimin,75,130996,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
13-04-2025,23,Perfect Night,LE SSERAFIM,86,159080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e352f6eccf8cb96d0b247cc
13-04-2025,24,Alone,Jimin,75,211250,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
13-04-2025,25,Face-off,Jimin,75,229627,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
13-04-2025,26,Polaroid,Lim Young Woong,61,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
13-04-2025,27,we can't be friends (wait for your love),Ariana Grande,95,228639,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
13-04-2025,28,Bam Yang Gang,BIBI,77,146197,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273c5543b3cce74f3edafcc8f59
13-04-2025,29,Deja Vu,TOMORROW X TOGETHER,83,171427,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b27303c996028737858321d2ffe0
13-04-2025,30,Beautiful Things,Benson Boone,80,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
13-04-2025,31,If We Ever Meet Again,Lim Young Woong,59,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
13-04-2025,32,To. X,TAEYEON,76,170386,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b273ed4dcfaf5f63938ecd6c4d59
13-04-2025,33,Super Shy,NewJeans,84,154666,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
13-04-2025,34,Slow Dancing,V,84,187026,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
13-04-2025,35,New Jeans,NewJeans,80,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
13-04-2025,36,Rainbow,Lim Young Woong,57,196400,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
13-04-2025,37,Cruel Summer,Taylor Swift,96,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
13-04-2025,38,Love wins all,IU,78,271080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b79a12d47af18d1d83a5caf9
13-04-2025,39,Love 119,RIIZE,68,173489,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bf6bbf06e9043fd0ce306d5a
13-04-2025,40,Yes or No,Jung Kook,82,147557,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
13-04-2025,41,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,75,173336,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27337f62ce76087421834446ccd
13-04-2025,42,"Our Blues, Our Life",Lim Young Woong,57,207386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
13-04-2025,43,i wonder... (with Jung Kook of BTS),j-hope,81,163598,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b273c38c67ad56a314ba5669242d
13-04-2025,44,Midnight Fiction,ILLIT,76,168104,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
13-04-2025,45,A bientot,Lim Young Woong,56,256372,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
13-04-2025,46,If I have you only (My love X Nerd Connection),Nerd Connection,54,250573,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27320daf4f9c25cbe0bc384e606
13-04-2025,47,ETA,NewJeans,81,151373,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b
13-04-2025,48,Hype Boy,NewJeans,80,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
13-04-2025,49,Drama,aespa,83,214973,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273c54e39f2ae0dd10731f93c08
13-04-2025,50,Get A Guitar,RIIZE,67,160371,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738773ae7641a2ee7d8b9e532e
14-04-2025,1,Like Crazy,Jimin,91,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
14-04-2025,2,Magnetic,ILLIT,91,160688,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
14-04-2025,3,Seven (feat. Latto) (Explicit Ver.),Jung Kook,87,183550,album,11,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
14-04-2025,4,Like Crazy (English Version),Jimin,78,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
14-04-2025,5,Set Me Free Pt.2,Jimin,79,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
14-04-2025,6,3D (feat. Jack Harlow),Jung Kook,82,201812,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b
14-04-2025,7,Closer Than This,Jimin,83,223302,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e3dbc03f538633dbb40adf37
14-04-2025,8,Standing Next to You,Jung Kook,92,206019,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
14-04-2025,9,EASY,LE SSERAFIM,87,164545,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a
14-04-2025,10,Midas Touch,KISS OF LIFE,79,162880,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27307568782625b85282541394b
14-04-2025,11,Fate,(G)I-DLE,75,161546,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b27342281601a5a3f882ea77741e
14-04-2025,12,SHEESH,BABYMONSTER,84,170356,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683
14-04-2025,13,Love Me Again,V,88,182293,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
14-04-2025,14,T.B.H,QWER,58,175880,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2738a0ed896193a7c70ae17b30e
14-04-2025,15,Smart,LE SSERAFIM,76,166384,single,9,FALSE,https://i.scdn.co/image/ab67616d0000b273249dc66f0cb95bed7dacc39e
14-04-2025,16,Do or Die,Lim Young Woong,67,205440,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273831b4a8eb3bd16788dca633a
14-04-2025,17,plot twist,TWS,77,152400,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b2739aaa57e6ba6ea9060e087ce7
14-04-2025,18,Grain of Sand,Lim Young Woong,66,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
14-04-2025,19,Perfect Night,LE SSERAFIM,86,159080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e352f6eccf8cb96d0b247cc
14-04-2025,20,Interlude : Dive,Jimin,75,130996,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
14-04-2025,21,London Boy,Lim Young Woong,63,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
14-04-2025,22,FRI(END)S,V,92,148082,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273377ee031d0a3da40db19ccf4
14-04-2025,23,Alone,Jimin,75,211250,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
14-04-2025,24,Bam Yang Gang,BIBI,77,146197,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273c5543b3cce74f3edafcc8f59
14-04-2025,25,Face-off,Jimin,75,229627,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
14-04-2025,26,Siren,RIIZE,65,147961,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a705e5176594834ff52ca04
14-04-2025,27,Polaroid,Lim Young Woong,61,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
14-04-2025,28,To. X,TAEYEON,76,170386,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b273ed4dcfaf5f63938ecd6c4d59
14-04-2025,29,If We Ever Meet Again,Lim Young Woong,59,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
14-04-2025,30,Beautiful Things,Benson Boone,82,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
14-04-2025,31,we can't be friends (wait for your love),Ariana Grande,95,228639,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
14-04-2025,32,Deja Vu,TOMORROW X TOGETHER,83,171427,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b27303c996028737858321d2ffe0
14-04-2025,33,Super Shy,NewJeans,84,154666,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
14-04-2025,34,Slow Dancing,V,84,187026,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
14-04-2025,35,Love 119,RIIZE,68,173489,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bf6bbf06e9043fd0ce306d5a
14-04-2025,36,Cruel Summer,Taylor Swift,96,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
14-04-2025,37,Rainbow,Lim Young Woong,57,196400,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
14-04-2025,38,Love wins all,IU,78,271080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b79a12d47af18d1d83a5caf9
14-04-2025,39,Yes or No,Jung Kook,82,147557,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
14-04-2025,40,New Jeans,NewJeans,80,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
14-04-2025,41,"Our Blues, Our Life",Lim Young Woong,57,207386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
14-04-2025,42,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,55,205588,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2732ecc00c9a71f5d72ce87958e
14-04-2025,43,Hype Boy,NewJeans,80,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
14-04-2025,44,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,75,173336,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27337f62ce76087421834446ccd
14-04-2025,45,Drama,aespa,83,214973,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273c54e39f2ae0dd10731f93c08
14-04-2025,46,A bientot,Lim Young Woong,56,256372,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
14-04-2025,47,If I have you only (My love X Nerd Connection),Nerd Connection,54,250573,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27320daf4f9c25cbe0bc384e606
14-04-2025,48,You Were Beautiful,DAY6,66,283160,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273877b49fcef4d02bb0bc0adc8
14-04-2025,49,ETA,NewJeans,81,151373,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b
14-04-2025,50,Get A Guitar,RIIZE,67,160371,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738773ae7641a2ee7d8b9e532e
15-04-2025,1,Like Crazy,Jimin,91,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
15-04-2025,2,Magnetic,ILLIT,92,160688,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
15-04-2025,3,Seven (feat. Latto) (Explicit Ver.),Jung Kook,87,183550,album,11,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
15-04-2025,4,Like Crazy (English Version),Jimin,78,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
15-04-2025,5,Set Me Free Pt.2,Jimin,79,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
15-04-2025,6,3D (feat. Jack Harlow),Jung Kook,82,201812,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b
15-04-2025,7,Closer Than This,Jimin,83,223302,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e3dbc03f538633dbb40adf37
15-04-2025,8,Standing Next to You,Jung Kook,92,206019,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
15-04-2025,9,EASY,LE SSERAFIM,88,164545,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a
15-04-2025,10,Midas Touch,KISS OF LIFE,79,162880,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27307568782625b85282541394b
15-04-2025,11,Fate,(G)I-DLE,75,161546,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b27342281601a5a3f882ea77741e
15-04-2025,12,SHEESH,BABYMONSTER,85,170356,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683
15-04-2025,13,Love Me Again,V,88,182293,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
15-04-2025,14,T.B.H,QWER,59,175880,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2738a0ed896193a7c70ae17b30e
15-04-2025,15,Smart,LE SSERAFIM,76,166384,single,9,FALSE,https://i.scdn.co/image/ab67616d0000b273249dc66f0cb95bed7dacc39e
15-04-2025,16,Do or Die,Lim Young Woong,67,205440,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273831b4a8eb3bd16788dca633a
15-04-2025,17,plot twist,TWS,77,152400,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b2739aaa57e6ba6ea9060e087ce7
15-04-2025,18,Grain of Sand,Lim Young Woong,66,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
15-04-2025,19,Perfect Night,LE SSERAFIM,86,159080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e352f6eccf8cb96d0b247cc
15-04-2025,20,Interlude : Dive,Jimin,75,130996,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
15-04-2025,21,London Boy,Lim Young Woong,63,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
15-04-2025,22,FRI(END)S,V,92,148082,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273377ee031d0a3da40db19ccf4
15-04-2025,23,Alone,Jimin,75,211250,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
15-04-2025,24,Bam Yang Gang,BIBI,77,146197,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273c5543b3cce74f3edafcc8f59
15-04-2025,25,Face-off,Jimin,76,229627,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
15-04-2025,26,Siren,RIIZE,66,147961,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a705e5176594834ff52ca04
15-04-2025,27,Polaroid,Lim Young Woong,61,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
15-04-2025,28,To. X,TAEYEON,76,170386,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b273ed4dcfaf5f63938ecd6c4d59
15-04-2025,29,If We Ever Meet Again,Lim Young Woong,59,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
15-04-2025,30,Beautiful Things,Benson Boone,82,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
15-04-2025,31,we can't be friends (wait for your love),Ariana Grande,95,228639,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
15-04-2025,32,Deja Vu,TOMORROW X TOGETHER,84,171427,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b27303c996028737858321d2ffe0
15-04-2025,33,Super Shy,NewJeans,84,154666,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
15-04-2025,34,Slow Dancing,V,84,187026,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
15-04-2025,35,Love 119,RIIZE,68,173489,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bf6bbf06e9043fd0ce306d5a
15-04-2025,36,Cruel Summer,Taylor Swift,96,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
15-04-2025,37,Rainbow,Lim Young Woong,57,196400,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
15-04-2025,38,Love wins all,IU,78,271080,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b79a12d47af18d1d83a5caf9
15-04-2025,39,Yes or No,Jung Kook,83,147557,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
15-04-2025,40,New Jeans,NewJeans,80,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
15-04-2025,41,"Our Blues, Our Life",Lim Young Woong,57,207386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
15-04-2025,42,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,55,205588,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2732ecc00c9a71f5d72ce87958e
15-04-2025,43,Hype Boy,NewJeans,80,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
15-04-2025,44,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,75,173336,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27337f62ce76087421834446ccd
15-04-2025,45,Drama,aespa,83,214973,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273c54e39f2ae0dd10731f93c08
15-04-2025,46,A bientot,Lim Young Woong,56,256372,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
15-04-2025,47,If I have you only (My love X Nerd Connection),Nerd Connection,54,250573,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27320daf4f9c25cbe0bc384e606
15-04-2025,48,You Were Beautiful,DAY6,66,283160,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273877b49fcef4d02bb0bc0adc8
15-04-2025,49,ETA,NewJeans,81,151373,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b
15-04-2025,50,Get A Guitar,RIIZE,67,160371,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738773ae7641a2ee7d8b9e532e
16-04-2025,1,Like Crazy,Jimin,91,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
16-04-2025,2,Magnetic,ILLIT,92,160688,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
16-04-2025,3,Seven (feat. Latto) (Explicit Ver.),Jung Kook,87,183550,album,11,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
16-04-2025,4,Like Crazy (English Version),Jimin,78,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
16-04-2025,5,Set Me Free Pt.2,Jimin,79,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
16-04-2025,6,3D (feat. Jack Harlow),Jung Kook,82,201812,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b
16-04-2025,7,Closer Than This,Jimin,83,223302,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e3dbc03f538633dbb40adf37
16-04-2025,8,Standing Next to You,Jung Kook,92,206019,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
16-04-2025,9,SHEESH,BABYMONSTER,85,170356,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683
16-04-2025,10,EASY,LE SSERAFIM,88,164545,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a
16-04-2025,11,Midas Touch,KISS OF LIFE,80,162880,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27307568782625b85282541394b
16-04-2025,12,T.B.H,QWER,59,175880,single,7,FALSE,https://i.scdn.co/image/ab67616d0000b2738a0ed896193a7c70ae17b30e
16-04-2025,13,Fate,(G)I-DLE,76,161546,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b27342281601a5a3f882ea77741e
16-04-2025,14,Love Me Again,V,88,182293,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
16-04-2025,15,Smart,LE SSERAFIM,77,166384,single,9,FALSE,https://i.scdn.co/image/ab67616d0000b273249dc66f0cb95bed7dacc39e
16-04-2025,16,Do or Die,Lim Young Woong,67,205440,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273831b4a8eb3bd16788dca633a
16-04-2025,17,Grain of Sand,Lim Young Woong,66,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
